timestamp,exchange,period,instrument,base,quote,price
2022-11-06 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1619.66826005613
2022-11-06 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1616.61468298977
2022-11-06 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1617.4570168026
2022-11-06 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1615.02548960706
2022-11-06 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1616.38451301593
2022-11-06 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1615.18476198166
2022-11-06 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1617.47312027052
2022-11-06 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1615.99786011499
2022-11-06 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1616.22070282898
2022-11-06 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1616.86075869328
2022-11-06 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1620.60556741004
2022-11-06 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1622.916299938
2022-11-06 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1622.74670901264
2022-11-06 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1623.75082686357
2022-11-06 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1627.79116814935
2022-11-06 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1634.6252166824
2022-11-06 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1630.14614983278
2022-11-06 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1631.19315280746
2022-11-06 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1633.27801430814
2022-11-06 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1629.40102734035
2022-11-06 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1628.36781532793
2022-11-06 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1627.59381123951
2022-11-06 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1627.54647691885
2022-11-06 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1629.30473264736
2022-11-06 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1628.46500202098
2022-11-06 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1621.516354969
2022-11-06 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1614.69017541199
2022-11-06 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1620.2793972083
2022-11-06 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1621.20671529125
2022-11-06 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1622.86680664247
2022-11-06 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1618.65031050715
2022-11-06 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1618.01694401756
2022-11-06 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1617.77749356544
2022-11-06 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1619.19208175551
2022-11-06 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1621.141356328
2022-11-06 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1621.60231723725
2022-11-06 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1620.15309576344
2022-11-06 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1619.53474874323
2022-11-06 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1625.02402071425
2022-11-06 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1628.37587030089
2022-11-06 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1630.54918613763
2022-11-06 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1629.74669926782
2022-11-06 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1630.50999252115
2022-11-06 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1626.21550242141
2022-11-06 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1616.89627450782
2022-11-06 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1620.18190218358
2022-11-06 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1624.02958972023
2022-11-06 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1623.74540787765
2022-11-06 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1620.49800116185
2022-11-06 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1618.1424490864
2022-11-06 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1617.2328509818
2022-11-06 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1615.04028275225
2022-11-06 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1613.09504983373
2022-11-06 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1609.00284050541
2022-11-06 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1607.37731750481
2022-11-06 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1609.06478109332
2022-11-06 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1611.16265057773
2022-11-06 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1609.96463994494
2022-11-06 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1607.25128487293
2022-11-06 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1608.30090754811
2022-11-06 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1608.87450410435
2022-11-06 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1608.05814937532
2022-11-06 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1608.49378741647
2022-11-06 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1609.11474234106
2022-11-06 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1610.22523582601
2022-11-06 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1609.9038023312
2022-11-06 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1609.54848327347
2022-11-06 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1605.02520497927
2022-11-06 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1600.94228452125
2022-11-06 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1595.85118579121
2022-11-06 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1598.43260450877
2022-11-06 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1602.21660211964
2022-11-06 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1586.82107353073
2022-11-06 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1579.7616415734
2022-11-06 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1573.30627632268
2022-11-07 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1573.46158392354
2022-11-07 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.91901415215
2022-11-07 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.31143706368
2022-11-07 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1573.82992390539
2022-11-07 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.884680511
2022-11-07 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.88887837845
2022-11-07 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1572.34529876401
2022-11-07 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.94998959683
2022-11-07 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.22097705332
2022-11-07 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1586.92244582257
2022-11-07 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1588.97774526215
2022-11-07 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1593.67407447377
2022-11-07 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1592.77712114287
2022-11-07 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1588.15489026602
2022-11-07 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.98280453689
2022-11-07 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.3512956207
2022-11-07 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1586.86470137263
2022-11-07 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.70042598847
2022-11-07 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1579.99856486725
2022-11-07 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.16963656829
2022-11-07 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.46126788941
2022-11-07 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1589.04067187731
2022-11-07 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.91123161779
2022-11-07 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1592.37651244444
2022-11-07 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1589.14913718914
2022-11-07 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.17579482133
2022-11-07 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1584.11902803511
2022-11-07 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1584.28286928178
2022-11-07 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.43428881721
2022-11-07 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.39863563194
2022-11-07 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1572.14115091477
2022-11-07 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.93794359359
2022-11-07 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1556.33515646542
2022-11-07 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1555.38203541775
2022-11-07 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1560.34874993607
2022-11-07 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1564.74256502773
2022-11-07 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1568.21178439601
2022-11-07 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1572.24260203173
2022-11-07 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1572.15964513479
2022-11-07 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1571.58003585332
2022-11-07 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1565.55521124146
2022-11-07 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1571.81783986422
2022-11-07 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1580.47121881035
2022-11-07 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1580.87904952841
2022-11-07 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.20672703291
2022-11-07 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.04598822283
2022-11-07 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.62739731155
2022-11-07 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.63729915377
2022-11-07 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.96111251419
2022-11-07 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.84320789955
2022-11-07 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.75769560417
2022-11-07 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1579.07046505463
2022-11-07 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1580.36526163186
2022-11-07 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1586.13126625554
2022-11-07 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.85145969083
2022-11-07 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1579.21991716966
2022-11-07 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1579.03651796724
2022-11-07 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.24225328755
2022-11-07 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1580.35495689389
2022-11-07 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1575.62645126641
2022-11-07 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1572.62859522562
2022-11-07 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.38043181268
2022-11-07 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.54937138864
2022-11-07 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.6479538605
2022-11-07 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1587.56723790381
2022-11-07 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1592.27341458382
2022-11-07 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1587.5345879381
2022-11-07 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.70930328951
2022-11-07 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1580.64315524326
2022-11-07 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.72410360634
2022-11-07 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.99161276923
2022-11-07 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.59731501885
2022-11-07 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1582.94996493797
2022-11-07 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1587.20900971789
2022-11-07 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1590.69435292544
2022-11-07 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1591.50007311481
2022-11-07 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1589.8556192791
2022-11-07 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1589.79829182679
2022-11-07 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1593.60097537601
2022-11-07 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1602.48020968124
2022-11-07 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1602.92247242634
2022-11-07 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1602.9147606824
2022-11-07 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1603.24356031279
2022-11-07 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1603.26525171457
2022-11-07 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1600.74219423607
2022-11-07 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1600.76714202885
2022-11-07 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1597.51710390116
2022-11-07 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.61426819843
2022-11-07 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1576.8188658434
2022-11-07 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.55442872257
2022-11-07 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1557.85975251679
2022-11-07 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1554.57646169289
2022-11-07 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1557.68970282367
2022-11-07 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1562.7032513324
2022-11-07 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1566.9053883964
2022-11-07 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1566.93673273423
2022-11-08 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1566.88877276832
2022-11-08 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1571.31471552858
2022-11-08 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.35827434245
2022-11-08 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.77708898136
2022-11-08 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1562.50762203791
2022-11-08 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1565.36531720651
2022-11-08 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1573.46825309667
2022-11-08 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1569.6998950395
2022-11-08 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.69964037654
2022-11-08 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.51481649663
2022-11-08 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1573.72568472488
2022-11-08 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1571.80297117688
2022-11-08 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1550.93278238945
2022-11-08 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1536.89205229377
2022-11-08 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1529.89107917654
2022-11-08 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1526.98328827312
2022-11-08 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1515.01758285442
2022-11-08 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1486.86147887321
2022-11-08 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1476.12795522565
2022-11-08 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1477.02751356353
2022-11-08 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1469.78769448202
2022-11-08 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1461.2947343909
2022-11-08 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1447.22235611941
2022-11-08 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1459.52237787501
2022-11-08 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1469.49005613024
2022-11-08 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1469.98760140777
2022-11-08 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1474.11514096049
2022-11-08 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1481.22082218771
2022-11-08 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1486.98214612682
2022-11-08 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1482.65845662547
2022-11-08 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1479.24661505049
2022-11-08 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1489.46507433307
2022-11-08 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1493.58030929853
2022-11-08 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1487.45437535194
2022-11-08 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1483.87754273267
2022-11-08 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1488.69375954972
2022-11-08 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1487.22125849466
2022-11-08 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1485.94727865678
2022-11-08 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1487.27136997699
2022-11-08 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1491.48919825725
2022-11-08 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1488.936152519
2022-11-08 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1485.98614616371
2022-11-08 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1483.1880437138
2022-11-08 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1482.04061793963
2022-11-08 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1479.53396162136
2022-11-08 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1480.19777643884
2022-11-08 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1484.69395890198
2022-11-08 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1482.17659574085
2022-11-08 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1477.14782467106
2022-11-08 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1482.79098430832
2022-11-08 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1482.98229998993
2022-11-08 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1477.73702009082
2022-11-08 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1476.80898731406
2022-11-08 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1477.66178649763
2022-11-08 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1473.24091043497
2022-11-08 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1474.08110204735
2022-11-08 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1464.96893757759
2022-11-08 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1467.62681630483
2022-11-08 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1459.73352225331
2022-11-08 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1446.24464519159
2022-11-08 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1441.98887397026
2022-11-08 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1448.23484337758
2022-11-08 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1438.07497614212
2022-11-08 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1438.40993084314
2022-11-08 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1450.2228645962
2022-11-08 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1510.20271291083
2022-11-08 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1534.95507565265
2022-11-08 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1563.31229032158
2022-11-08 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1554.34221344643
2022-11-08 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1542.4510544464
2022-11-08 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1519.21958510602
2022-11-08 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1510.74161739233
2022-11-08 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1470.8283775411
2022-11-08 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1420.56024577454
2022-11-08 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1374.10122977153
2022-11-08 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1378.13140808539
2022-11-08 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1361.90800948922
2022-11-08 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1344.68232774524
2022-11-08 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.55701185915
2022-11-08 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1279.07692860458
2022-11-08 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1331.9027851744
2022-11-08 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1309.94155420993
2022-11-08 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1297.33784987981
2022-11-08 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1312.14779981014
2022-11-08 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.05579053483
2022-11-08 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1316.26854522062
2022-11-08 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1310.3404918281
2022-11-08 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1323.98921882967
2022-11-08 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1332.50369266714
2022-11-08 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1325.02771966689
2022-11-08 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1332.17451098179
2022-11-08 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.14226852034
2022-11-08 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.03304995238
2022-11-08 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1324.76294689521
2022-11-08 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1326.2420373206
2022-11-08 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1334.93587423632
2022-11-09 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1332.40565132462
2022-11-09 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1321.80811756272
2022-11-09 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1330.28705643276
2022-11-09 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1329.99653848609
2022-11-09 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1317.68475906534
2022-11-09 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1321.03000661245
2022-11-09 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.5124939196
2022-11-09 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1324.41842148731
2022-11-09 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1323.17823617704
2022-11-09 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.77545995782
2022-11-09 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1325.09515466099
2022-11-09 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1313.53098799604
2022-11-09 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1301.09506816775
2022-11-09 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1292.67089274772
2022-11-09 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1296.45202549038
2022-11-09 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1292.43180299156
2022-11-09 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1307.97131649092
2022-11-09 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1304.65404458217
2022-11-09 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.12275745175
2022-11-09 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.94457532552
2022-11-09 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1302.42042003412
2022-11-09 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1292.6635675001
2022-11-09 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1295.5944898885
2022-11-09 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1303.07366472594
2022-11-09 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1307.3226203935
2022-11-09 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1301.78103448942
2022-11-09 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1300.39614686478
2022-11-09 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1299.26443484748
2022-11-09 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1299.01984001654
2022-11-09 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1295.27479954809
2022-11-09 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.17691373486
2022-11-09 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1280.41092004321
2022-11-09 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1272.23386966233
2022-11-09 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1267.47335720075
2022-11-09 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1261.54037003176
2022-11-09 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1257.59593821337
2022-11-09 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1261.27637963099
2022-11-09 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1246.98483649536
2022-11-09 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1237.91136306644
2022-11-09 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1224.52695689613
2022-11-09 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1203.71149903762
2022-11-09 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1195.61144214932
2022-11-09 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1155.64503915291
